448.4707075683741	0.0556
450.9760780931053	0.0556
453.47707028440357	-0.37036873227227496
455.97365064174784	0.6811410871774839
458.4657859261481	1.0098425094393126
460.953443160707	1.6119025007672378
463.43658963118133	0.9934520932511536
465.91519288654473	1.096992685158225
468.3892207395488	1.096992685158225
470.85864126728495	1.1582623418971463
473.3234228117464	1.096992685158225
475.78353398039	1.3108725051033308
478.238943646698	0.9586899869919546
480.6896209507396	1.1582623418971463
483.1355352997334	1.3456346113625426
485.5766563686085	0.7688104434506305
488.01295410056656	-0.4672787452803424
490.4443987076442	0.0556
492.87096067127345	0.0556
495.2926107428453	0.0556
497.70931994426996	0.0556
500.1210595685394	0.0556
502.5278011802895	0.0556
504.9295166163609	0.0556
507.32617798636164	0.0556
509.71775767322885	0.0556
512.10422833379	0.0556
514.4855628993255	0.0556
516.8617345761295	0.0556
519.2327168460732	0.0556
521.5984834671649	0.0556
523.9590084741134	0.0556
526.3142661788888	0.0556
528.6642311712845	0.0556
531.0088783194797	0.4235767852946014
533.3481827705992	1.4535400086719903
535.6821199512784	1.2459316981703177
538.0106655682226	0.8881089127062475
540.3337956087693	0.7668044607530233
542.6514863414505	0.616267306169743
544.9637143165546	0.6269911715615136
547.2704563666874	1.0556
549.5716896073347	1.069840439114612
551.8673914374241	1.040876743179292
554.1575395398858	1.069840439114612
556.4421118822157	0.9006980400142567
558.7210867170367	0.9402065812979282
560.99444258266	1.587078917042207
563.2621583036479	0.6576599913279657
565.5242129913748	0.9364135922807998
567.7805860445895	1.096992685158225
570.0312571499767	1.1466804693473338
572.2762062827188	0.775759303405963
574.5154137070579	0.8337512503836365
576.7488599768577	1.096992685158225
578.9765259361653	1.0256367766225585
581.1983927197724	1.040876743179292
583.4144417537779	1.069840439114612
585.6246547561493	1.096992685158225
587.8290137372849	1.0098425094393249
590.0275010005745	0.976418753952377
592.220099142963	0.8337512503836435
594.406791055511	0.724606780958572
596.5875599239562	0.619871430438558
598.7623892292767	0.724606780958572
600.9312627482514	0.5327212547196722
603.0941645540227	0.004447477552612558
605.251079016658	-0.1662487496163465
607.4019908037113	-0.5464599913279623
609.5468848807851	0.5327212547196131
611.6857465120929	-0.1662487496163465
613.8185612610202	0.0556
615.9453149906859	-0.1662487496163465
618.065993864506	0.0556
620.1805843467529	0.0556
622.2890732031195	0.0556
624.3914475012792	0.0556
626.4876946114492	0.0556
628.577802206951	0.0556
630.6617582647735	0.0556
632.7395510661338	0.0556
634.8111691970387	0.0556
636.8766015488486	0.0556
638.9358373188368	0.0556
640.9888660107521	0.0556
643.0356774353822	0.0556
645.0762617111134	0.0556
647.110609264493	0.0556
649.1387108307918	0.0556
651.1605574545653	0.0556
653.1761404902153	0.0556
655.1854516025528	0.0556
657.1884827673587	0.0556
659.1852262719455	0.0556
661.1756747157206	0.0556
663.1598210107464	0.0556
665.1376583823027	0.0556
667.1091803694493	0.0556
669.0743808255868	0.0556
671.0332539190184	0.0556
672.9857941335127	0.0556
674.9319962688646	0.0556
676.8718554414572	0.0556
678.8053670848241	0.0556
680.7325269502106	0.0556
682.6533311071363	0.0556
684.5677759439561	0.0556
686.4758581684221	0.0556
688.3775748082461	0.0556
690.2729232116612	0.0556
692.1619010479825	0.0556
694.0445063081705	0.0556
695.9207373053921	0.0556
697.7905926755824	0.0556
699.6540713780064	0.0556
701.5111726958216	0.0556
703.3618962366387	0.0556
705.2062419330841	0.0556
707.0442100433622	0.0556
708.8758011518155	0.0556
710.7010161694882	0.0556
712.519856334687	0.0556
714.3323232135436	0.0556
716.1384187005757	0.0556
717.9381450192496	0.0556
719.7315047225413	0.0556
721.5185006934992	0.0556
723.2991361458043	0.0556
725.0734146243343	0.0556
726.8413400057235	0.0556
728.6029164989258	0.0556
730.3581486457751	0.0556
732.1070413215493	0.0556
733.8495997355299	0.0556
735.5858294315648	0.0556
737.3157362886305	0.0556
739.0393265213933	0.0556
740.7566066807713	0.0556
742.4675836544958	0.0556
744.172264667674	0.0556
745.8706572833503	0.0556
747.562769403068	0.0556
749.248609267431	0.0556
750.9281854566665	0.0556
752.6015068911852	0.0556
